item_id,item_code,item_category,standard_cost,lead_time_days
7851,ITEM_007851,Chemical,290.5,28
7852,ITEM_007852,Gas,296.0,29
7853,ITEM_007853,Equipment,301.5,30
7854,ITEM_007854,Packaging,307.0,31
7855,ITEM_007855,Wafer,312.5,32
7856,ITEM_007856,Chemical,318.0,33
7857,ITEM_007857,Gas,323.5,34
7858,ITEM_007858,Equipment,329.0,35
7859,ITEM_007859,Packaging,334.5,36
7860,ITEM_007860,Wafer,340.0,7
7861,ITEM_007861,Chemical,345.5,8
7862,ITEM_007862,Gas,351.0,9
7863,ITEM_007863,Equipment,356.5,10
7864,ITEM_007864,Packaging,362.0,11
7865,ITEM_007865,Wafer,367.5,12
7866,ITEM_007866,Chemical,373.0,13
7867,ITEM_007867,Gas,378.5,14
7868,ITEM_007868,Equipment,384.0,15
7869,ITEM_007869,Packaging,389.5,16
7870,ITEM_007870,Wafer,395.0,17
7871,ITEM_007871,Chemical,400.5,18
7872,ITEM_007872,Gas,406.0,19
7873,ITEM_007873,Equipment,411.5,20
7874,ITEM_007874,Packaging,417.0,21
7875,ITEM_007875,Wafer,422.5,22
7876,ITEM_007876,Chemical,428.0,23
7877,ITEM_007877,Gas,433.5,24
7878,ITEM_007878,Equipment,439.0,25
7879,ITEM_007879,Packaging,444.5,26
7880,ITEM_007880,Wafer,450.0,27
7881,ITEM_007881,Chemical,455.5,28
7882,ITEM_007882,Gas,461.0,29
7883,ITEM_007883,Equipment,466.5,30
7884,ITEM_007884,Packaging,472.0,31
7885,ITEM_007885,Wafer,477.5,32
7886,ITEM_007886,Chemical,483.0,33
7887,ITEM_007887,Gas,488.5,34
7888,ITEM_007888,Equipment,494.0,35
7889,ITEM_007889,Packaging,499.5,36
7890,ITEM_007890,Wafer,505.0,7
7891,ITEM_007891,Chemical,510.5,8
7892,ITEM_007892,Gas,516.0,9
7893,ITEM_007893,Equipment,521.5,10
7894,ITEM_007894,Packaging,527.0,11
7895,ITEM_007895,Wafer,532.5,12
7896,ITEM_007896,Chemical,538.0,13
7897,ITEM_007897,Gas,543.5,14
7898,ITEM_007898,Equipment,549.0,15
7899,ITEM_007899,Packaging,554.5,16
7900,ITEM_007900,Wafer,10.0,17
7901,ITEM_007901,Chemical,15.5,18
7902,ITEM_007902,Gas,21.0,19
7903,ITEM_007903,Equipment,26.5,20
7904,ITEM_007904,Packaging,32.0,21
7905,ITEM_007905,Wafer,37.5,22
7906,ITEM_007906,Chemical,43.0,23
7907,ITEM_007907,Gas,48.5,24
7908,ITEM_007908,Equipment,54.0,25
7909,ITEM_007909,Packaging,59.5,26
7910,ITEM_007910,Wafer,65.0,27
7911,ITEM_007911,Chemical,70.5,28
7912,ITEM_007912,Gas,76.0,29
7913,ITEM_007913,Equipment,81.5,30
7914,ITEM_007914,Packaging,87.0,31
7915,ITEM_007915,Wafer,92.5,32
7916,ITEM_007916,Chemical,98.0,33
7917,ITEM_007917,Gas,103.5,34
7918,ITEM_007918,Equipment,109.0,35
7919,ITEM_007919,Packaging,114.5,36
7920,ITEM_007920,Wafer,120.0,7
7921,ITEM_007921,Chemical,125.5,8
7922,ITEM_007922,Gas,131.0,9
7923,ITEM_007923,Equipment,136.5,10
7924,ITEM_007924,Packaging,142.0,11
7925,ITEM_007925,Wafer,147.5,12
7926,ITEM_007926,Chemical,153.0,13
7927,ITEM_007927,Gas,158.5,14
7928,ITEM_007928,Equipment,164.0,15
7929,ITEM_007929,Packaging,169.5,16
7930,ITEM_007930,Wafer,175.0,17
7931,ITEM_007931,Chemical,180.5,18
7932,ITEM_007932,Gas,186.0,19
7933,ITEM_007933,Equipment,191.5,20
7934,ITEM_007934,Packaging,197.0,21
7935,ITEM_007935,Wafer,202.5,22
7936,ITEM_007936,Chemical,208.0,23
7937,ITEM_007937,Gas,213.5,24
7938,ITEM_007938,Equipment,219.0,25
7939,ITEM_007939,Packaging,224.5,26
7940,ITEM_007940,Wafer,230.0,27
7941,ITEM_007941,Chemical,235.5,28
7942,ITEM_007942,Gas,241.0,29
7943,ITEM_007943,Equipment,246.5,30
7944,ITEM_007944,Packaging,252.0,31
7945,ITEM_007945,Wafer,257.5,32
7946,ITEM_007946,Chemical,263.0,33
7947,ITEM_007947,Gas,268.5,34
7948,ITEM_007948,Equipment,274.0,35
7949,ITEM_007949,Packaging,279.5,36
7950,ITEM_007950,Wafer,285.0,7
7951,ITEM_007951,Chemical,290.5,8
7952,ITEM_007952,Gas,296.0,9
7953,ITEM_007953,Equipment,301.5,10
7954,ITEM_007954,Packaging,307.0,11
7955,ITEM_007955,Wafer,312.5,12
7956,ITEM_007956,Chemical,318.0,13
7957,ITEM_007957,Gas,323.5,14
7958,ITEM_007958,Equipment,329.0,15
7959,ITEM_007959,Packaging,334.5,16
7960,ITEM_007960,Wafer,340.0,17
7961,ITEM_007961,Chemical,345.5,18
7962,ITEM_007962,Gas,351.0,19
7963,ITEM_007963,Equipment,356.5,20
7964,ITEM_007964,Packaging,362.0,21
7965,ITEM_007965,Wafer,367.5,22
7966,ITEM_007966,Chemical,373.0,23
7967,ITEM_007967,Gas,378.5,24
7968,ITEM_007968,Equipment,384.0,25
7969,ITEM_007969,Packaging,389.5,26
7970,ITEM_007970,Wafer,395.0,27
7971,ITEM_007971,Chemical,400.5,28
7972,ITEM_007972,Gas,406.0,29
7973,ITEM_007973,Equipment,411.5,30
7974,ITEM_007974,Packaging,417.0,31
7975,ITEM_007975,Wafer,422.5,32
7976,ITEM_007976,Chemical,428.0,33
7977,ITEM_007977,Gas,433.5,34
7978,ITEM_007978,Equipment,439.0,35
7979,ITEM_007979,Packaging,444.5,36
7980,ITEM_007980,Wafer,450.0,7
7981,ITEM_007981,Chemical,455.5,8
7982,ITEM_007982,Gas,461.0,9
7983,ITEM_007983,Equipment,466.5,10
7984,ITEM_007984,Packaging,472.0,11
7985,ITEM_007985,Wafer,477.5,12
7986,ITEM_007986,Chemical,483.0,13
7987,ITEM_007987,Gas,488.5,14
7988,ITEM_007988,Equipment,494.0,15
7989,ITEM_007989,Packaging,499.5,16
7990,ITEM_007990,Wafer,505.0,17
7991,ITEM_007991,Chemical,510.5,18
7992,ITEM_007992,Gas,516.0,19
7993,ITEM_007993,Equipment,521.5,20
7994,ITEM_007994,Packaging,527.0,21
7995,ITEM_007995,Wafer,532.5,22
7996,ITEM_007996,Chemical,538.0,23
7997,ITEM_007997,Gas,543.5,24
7998,ITEM_007998,Equipment,549.0,25
7999,ITEM_007999,Packaging,554.5,26
8000,ITEM_008000,Wafer,10.0,27
8001,ITEM_008001,Chemical,15.5,28
8002,ITEM_008002,Gas,21.0,29
8003,ITEM_008003,Equipment,26.5,30
8004,ITEM_008004,Packaging,32.0,31
8005,ITEM_008005,Wafer,37.5,32
8006,ITEM_008006,Chemical,43.0,33
8007,ITEM_008007,Gas,48.5,34
8008,ITEM_008008,Equipment,54.0,35
8009,ITEM_008009,Packaging,59.5,36
8010,ITEM_008010,Wafer,65.0,7
8011,ITEM_008011,Chemical,70.5,8
8012,ITEM_008012,Gas,76.0,9
8013,ITEM_008013,Equipment,81.5,10
8014,ITEM_008014,Packaging,87.0,11
8015,ITEM_008015,Wafer,92.5,12
8016,ITEM_008016,Chemical,98.0,13
8017,ITEM_008017,Gas,103.5,14
8018,ITEM_008018,Equipment,109.0,15
8019,ITEM_008019,Packaging,114.5,16
8020,ITEM_008020,Wafer,120.0,17
8021,ITEM_008021,Chemical,125.5,18
8022,ITEM_008022,Gas,131.0,19
8023,ITEM_008023,Equipment,136.5,20
8024,ITEM_008024,Packaging,142.0,21
8025,ITEM_008025,Wafer,147.5,22
8026,ITEM_008026,Chemical,153.0,23
8027,ITEM_008027,Gas,158.5,24
8028,ITEM_008028,Equipment,164.0,25
8029,ITEM_008029,Packaging,169.5,26
8030,ITEM_008030,Wafer,175.0,27
8031,ITEM_008031,Chemical,180.5,28
8032,ITEM_008032,Gas,186.0,29
8033,ITEM_008033,Equipment,191.5,30
8034,ITEM_008034,Packaging,197.0,31
8035,ITEM_008035,Wafer,202.5,32
8036,ITEM_008036,Chemical,208.0,33
8037,ITEM_008037,Gas,213.5,34
8038,ITEM_008038,Equipment,219.0,35
8039,ITEM_008039,Packaging,224.5,36
8040,ITEM_008040,Wafer,230.0,7
8041,ITEM_008041,Chemical,235.5,8
8042,ITEM_008042,Gas,241.0,9
8043,ITEM_008043,Equipment,246.5,10
8044,ITEM_008044,Packaging,252.0,11
8045,ITEM_008045,Wafer,257.5,12
8046,ITEM_008046,Chemical,263.0,13
8047,ITEM_008047,Gas,268.5,14
8048,ITEM_008048,Equipment,274.0,15
8049,ITEM_008049,Packaging,279.5,16
8050,ITEM_008050,Wafer,285.0,17
8051,ITEM_008051,Chemical,290.5,18
8052,ITEM_008052,Gas,296.0,19
8053,ITEM_008053,Equipment,301.5,20
8054,ITEM_008054,Packaging,307.0,21
8055,ITEM_008055,Wafer,312.5,22
8056,ITEM_008056,Chemical,318.0,23
8057,ITEM_008057,Gas,323.5,24
8058,ITEM_008058,Equipment,329.0,25
8059,ITEM_008059,Packaging,334.5,26
8060,ITEM_008060,Wafer,340.0,27
8061,ITEM_008061,Chemical,345.5,28
8062,ITEM_008062,Gas,351.0,29
8063,ITEM_008063,Equipment,356.5,30
8064,ITEM_008064,Packaging,362.0,31
8065,ITEM_008065,Wafer,367.5,32
8066,ITEM_008066,Chemical,373.0,33
8067,ITEM_008067,Gas,378.5,34
8068,ITEM_008068,Equipment,384.0,35
8069,ITEM_008069,Packaging,389.5,36
8070,ITEM_008070,Wafer,395.0,7
8071,ITEM_008071,Chemical,400.5,8
8072,ITEM_008072,Gas,406.0,9
8073,ITEM_008073,Equipment,411.5,10
8074,ITEM_008074,Packaging,417.0,11
8075,ITEM_008075,Wafer,422.5,12
8076,ITEM_008076,Chemical,428.0,13
8077,ITEM_008077,Gas,433.5,14
8078,ITEM_008078,Equipment,439.0,15
8079,ITEM_008079,Packaging,444.5,16
8080,ITEM_008080,Wafer,450.0,17
8081,ITEM_008081,Chemical,455.5,18
8082,ITEM_008082,Gas,461.0,19
8083,ITEM_008083,Equipment,466.5,20
8084,ITEM_008084,Packaging,472.0,21
8085,ITEM_008085,Wafer,477.5,22
8086,ITEM_008086,Chemical,483.0,23
8087,ITEM_008087,Gas,488.5,24
8088,ITEM_008088,Equipment,494.0,25
8089,ITEM_008089,Packaging,499.5,26
8090,ITEM_008090,Wafer,505.0,27
8091,ITEM_008091,Chemical,510.5,28
8092,ITEM_008092,Gas,516.0,29
8093,ITEM_008093,Equipment,521.5,30
8094,ITEM_008094,Packaging,527.0,31
8095,ITEM_008095,Wafer,532.5,32
8096,ITEM_008096,Chemical,538.0,33
8097,ITEM_008097,Gas,543.5,34
8098,ITEM_008098,Equipment,549.0,35
8099,ITEM_008099,Packaging,554.5,36
8100,ITEM_008100,Wafer,10.0,7
8101,ITEM_008101,Chemical,15.5,8
8102,ITEM_008102,Gas,21.0,9
8103,ITEM_008103,Equipment,26.5,10
8104,ITEM_008104,Packaging,32.0,11
8105,ITEM_008105,Wafer,37.5,12
8106,ITEM_008106,Chemical,43.0,13
8107,ITEM_008107,Gas,48.5,14
8108,ITEM_008108,Equipment,54.0,15
8109,ITEM_008109,Packaging,59.5,16
8110,ITEM_008110,Wafer,65.0,17
8111,ITEM_008111,Chemical,70.5,18
8112,ITEM_008112,Gas,76.0,19
8113,ITEM_008113,Equipment,81.5,20
8114,ITEM_008114,Packaging,87.0,21
8115,ITEM_008115,Wafer,92.5,22
8116,ITEM_008116,Chemical,98.0,23
8117,ITEM_008117,Gas,103.5,24
8118,ITEM_008118,Equipment,109.0,25
8119,ITEM_008119,Packaging,114.5,26
8120,ITEM_008120,Wafer,120.0,27
8121,ITEM_008121,Chemical,125.5,28
8122,ITEM_008122,Gas,131.0,29
8123,ITEM_008123,Equipment,136.5,30
8124,ITEM_008124,Packaging,142.0,31
8125,ITEM_008125,Wafer,147.5,32
8126,ITEM_008126,Chemical,153.0,33
8127,ITEM_008127,Gas,158.5,34
8128,ITEM_008128,Equipment,164.0,35
8129,ITEM_008129,Packaging,169.5,36
8130,ITEM_008130,Wafer,175.0,7
8131,ITEM_008131,Chemical,180.5,8
8132,ITEM_008132,Gas,186.0,9
8133,ITEM_008133,Equipment,191.5,10
8134,ITEM_008134,Packaging,197.0,11
8135,ITEM_008135,Wafer,202.5,12
8136,ITEM_008136,Chemical,208.0,13
8137,ITEM_008137,Gas,213.5,14
8138,ITEM_008138,Equipment,219.0,15
8139,ITEM_008139,Packaging,224.5,16
8140,ITEM_008140,Wafer,230.0,17
8141,ITEM_008141,Chemical,235.5,18
8142,ITEM_008142,Gas,241.0,19
8143,ITEM_008143,Equipment,246.5,20
8144,ITEM_008144,Packaging,252.0,21
8145,ITEM_008145,Wafer,257.5,22
8146,ITEM_008146,Chemical,263.0,23
8147,ITEM_008147,Gas,268.5,24
8148,ITEM_008148,Equipment,274.0,25
8149,ITEM_008149,Packaging,279.5,26
8150,ITEM_008150,Wafer,285.0,27
8151,ITEM_008151,Chemical,290.5,28
8152,ITEM_008152,Gas,296.0,29
8153,ITEM_008153,Equipment,301.5,30
8154,ITEM_008154,Packaging,307.0,31
8155,ITEM_008155,Wafer,312.5,32
8156,ITEM_008156,Chemical,318.0,33
8157,ITEM_008157,Gas,323.5,34
8158,ITEM_008158,Equipment,329.0,35
8159,ITEM_008159,Packaging,334.5,36
8160,ITEM_008160,Wafer,340.0,7
8161,ITEM_008161,Chemical,345.5,8
8162,ITEM_008162,Gas,351.0,9
8163,ITEM_008163,Equipment,356.5,10
8164,ITEM_008164,Packaging,362.0,11
8165,ITEM_008165,Wafer,367.5,12
8166,ITEM_008166,Chemical,373.0,13
8167,ITEM_008167,Gas,378.5,14
8168,ITEM_008168,Equipment,384.0,15
8169,ITEM_008169,Packaging,389.5,16
8170,ITEM_008170,Wafer,395.0,17
8171,ITEM_008171,Chemical,400.5,18
8172,ITEM_008172,Gas,406.0,19
8173,ITEM_008173,Equipment,411.5,20
8174,ITEM_008174,Packaging,417.0,21
8175,ITEM_008175,Wafer,422.5,22
8176,ITEM_008176,Chemical,428.0,23
8177,ITEM_008177,Gas,433.5,24
8178,ITEM_008178,Equipment,439.0,25
8179,ITEM_008179,Packaging,444.5,26
8180,ITEM_008180,Wafer,450.0,27
8181,ITEM_008181,Chemical,455.5,28
8182,ITEM_008182,Gas,461.0,29
8183,ITEM_008183,Equipment,466.5,30
8184,ITEM_008184,Packaging,472.0,31
8185,ITEM_008185,Wafer,477.5,32
8186,ITEM_008186,Chemical,483.0,33
8187,ITEM_008187,Gas,488.5,34
8188,ITEM_008188,Equipment,494.0,35
8189,ITEM_008189,Packaging,499.5,36
8190,ITEM_008190,Wafer,505.0,7
8191,ITEM_008191,Chemical,510.5,8
8192,ITEM_008192,Gas,516.0,9
8193,ITEM_008193,Equipment,521.5,10
8194,ITEM_008194,Packaging,527.0,11
8195,ITEM_008195,Wafer,532.5,12
8196,ITEM_008196,Chemical,538.0,13
8197,ITEM_008197,Gas,543.5,14
8198,ITEM_008198,Equipment,549.0,15
8199,ITEM_008199,Packaging,554.5,16
8200,ITEM_008200,Wafer,10.0,17
8201,ITEM_008201,Chemical,15.5,18
8202,ITEM_008202,Gas,21.0,19
8203,ITEM_008203,Equipment,26.5,20
8204,ITEM_008204,Packaging,32.0,21
8205,ITEM_008205,Wafer,37.5,22
8206,ITEM_008206,Chemical,43.0,23
8207,ITEM_008207,Gas,48.5,24
8208,ITEM_008208,Equipment,54.0,25
8209,ITEM_008209,Packaging,59.5,26
8210,ITEM_008210,Wafer,65.0,27
8211,ITEM_008211,Chemical,70.5,28
8212,ITEM_008212,Gas,76.0,29
8213,ITEM_008213,Equipment,81.5,30
8214,ITEM_008214,Packaging,87.0,31
8215,ITEM_008215,Wafer,92.5,32
8216,ITEM_008216,Chemical,98.0,33
8217,ITEM_008217,Gas,103.5,34
8218,ITEM_008218,Equipment,109.0,35
8219,ITEM_008219,Packaging,114.5,36
8220,ITEM_008220,Wafer,120.0,7
8221,ITEM_008221,Chemical,125.5,8
8222,ITEM_008222,Gas,131.0,9
8223,ITEM_008223,Equipment,136.5,10
8224,ITEM_008224,Packaging,142.0,11
8225,ITEM_008225,Wafer,147.5,12
8226,ITEM_008226,Chemical,153.0,13
8227,ITEM_008227,Gas,158.5,14
8228,ITEM_008228,Equipment,164.0,15
8229,ITEM_008229,Packaging,169.5,16
8230,ITEM_008230,Wafer,175.0,17
8231,ITEM_008231,Chemical,180.5,18
8232,ITEM_008232,Gas,186.0,19
8233,ITEM_008233,Equipment,191.5,20
8234,ITEM_008234,Packaging,197.0,21
8235,ITEM_008235,Wafer,202.5,22
8236,ITEM_008236,Chemical,208.0,23
8237,ITEM_008237,Gas,213.5,24
8238,ITEM_008238,Equipment,219.0,25
8239,ITEM_008239,Packaging,224.5,26
8240,ITEM_008240,Wafer,230.0,27
8241,ITEM_008241,Chemical,235.5,28
8242,ITEM_008242,Gas,241.0,29
8243,ITEM_008243,Equipment,246.5,30
8244,ITEM_008244,Packaging,252.0,31
8245,ITEM_008245,Wafer,257.5,32
8246,ITEM_008246,Chemical,263.0,33
8247,ITEM_008247,Gas,268.5,34
8248,ITEM_008248,Equipment,274.0,35
8249,ITEM_008249,Packaging,279.5,36
8250,ITEM_008250,Wafer,285.0,7
8251,ITEM_008251,Chemical,290.5,8
8252,ITEM_008252,Gas,296.0,9
8253,ITEM_008253,Equipment,301.5,10
8254,ITEM_008254,Packaging,307.0,11
8255,ITEM_008255,Wafer,312.5,12
8256,ITEM_008256,Chemical,318.0,13
8257,ITEM_008257,Gas,323.5,14
8258,ITEM_008258,Equipment,329.0,15
8259,ITEM_008259,Packaging,334.5,16
8260,ITEM_008260,Wafer,340.0,17
8261,ITEM_008261,Chemical,345.5,18
8262,ITEM_008262,Gas,351.0,19
8263,ITEM_008263,Equipment,356.5,20
8264,ITEM_008264,Packaging,362.0,21
8265,ITEM_008265,Wafer,367.5,22
8266,ITEM_008266,Chemical,373.0,23
8267,ITEM_008267,Gas,378.5,24
8268,ITEM_008268,Equipment,384.0,25
8269,ITEM_008269,Packaging,389.5,26
8270,ITEM_008270,Wafer,395.0,27
8271,ITEM_008271,Chemical,400.5,28
8272,ITEM_008272,Gas,406.0,29
8273,ITEM_008273,Equipment,411.5,30
8274,ITEM_008274,Packaging,417.0,31
8275,ITEM_008275,Wafer,422.5,32
8276,ITEM_008276,Chemical,428.0,33
8277,ITEM_008277,Gas,433.5,34
8278,ITEM_008278,Equipment,439.0,35
8279,ITEM_008279,Packaging,444.5,36
8280,ITEM_008280,Wafer,450.0,7
8281,ITEM_008281,Chemical,455.5,8
8282,ITEM_008282,Gas,461.0,9
8283,ITEM_008283,Equipment,466.5,10
8284,ITEM_008284,Packaging,472.0,11
8285,ITEM_008285,Wafer,477.5,12
8286,ITEM_008286,Chemical,483.0,13
8287,ITEM_008287,Gas,488.5,14
8288,ITEM_008288,Equipment,494.0,15
8289,ITEM_008289,Packaging,499.5,16
8290,ITEM_008290,Wafer,505.0,17
8291,ITEM_008291,Chemical,510.5,18
8292,ITEM_008292,Gas,516.0,19
8293,ITEM_008293,Equipment,521.5,20
8294,ITEM_008294,Packaging,527.0,21
8295,ITEM_008295,Wafer,532.5,22
8296,ITEM_008296,Chemical,538.0,23
8297,ITEM_008297,Gas,543.5,24
8298,ITEM_008298,Equipment,549.0,25
8299,ITEM_008299,Packaging,554.5,26
8300,ITEM_008300,Wafer,10.0,27
8301,ITEM_008301,Chemical,15.5,28
8302,ITEM_008302,Gas,21.0,29
8303,ITEM_008303,Equipment,26.5,30
8304,ITEM_008304,Packaging,32.0,31
8305,ITEM_008305,Wafer,37.5,32
8306,ITEM_008306,Chemical,43.0,33
8307,ITEM_008307,Gas,48.5,34
8308,ITEM_008308,Equipment,54.0,35
8309,ITEM_008309,Packaging,59.5,36
8310,ITEM_008310,Wafer,65.0,7
8311,ITEM_008311,Chemical,70.5,8
8312,ITEM_008312,Gas,76.0,9
8313,ITEM_008313,Equipment,81.5,10
8314,ITEM_008314,Packaging,87.0,11
8315,ITEM_008315,Wafer,92.5,12
8316,ITEM_008316,Chemical,98.0,13
8317,ITEM_008317,Gas,103.5,14
8318,ITEM_008318,Equipment,109.0,15
8319,ITEM_008319,Packaging,114.5,16
8320,ITEM_008320,Wafer,120.0,17
8321,ITEM_008321,Chemical,125.5,18
8322,ITEM_008322,Gas,131.0,19
8323,ITEM_008323,Equipment,136.5,20
8324,ITEM_008324,Packaging,142.0,21
8325,ITEM_008325,Wafer,147.5,22
8326,ITEM_008326,Chemical,153.0,23
8327,ITEM_008327,Gas,158.5,24
8328,ITEM_008328,Equipment,164.0,25
8329,ITEM_008329,Packaging,169.5,26
8330,ITEM_008330,Wafer,175.0,27
8331,ITEM_008331,Chemical,180.5,28
8332,ITEM_008332,Gas,186.0,29
8333,ITEM_008333,Equipment,191.5,30
8334,ITEM_008334,Packaging,197.0,31
8335,ITEM_008335,Wafer,202.5,32
8336,ITEM_008336,Chemical,208.0,33
8337,ITEM_008337,Gas,213.5,34
8338,ITEM_008338,Equipment,219.0,35
8339,ITEM_008339,Packaging,224.5,36
8340,ITEM_008340,Wafer,230.0,7
8341,ITEM_008341,Chemical,235.5,8
8342,ITEM_008342,Gas,241.0,9
8343,ITEM_008343,Equipment,246.5,10
8344,ITEM_008344,Packaging,252.0,11
8345,ITEM_008345,Wafer,257.5,12
8346,ITEM_008346,Chemical,263.0,13
8347,ITEM_008347,Gas,268.5,14
8348,ITEM_008348,Equipment,274.0,15
8349,ITEM_008349,Packaging,279.5,16
8350,ITEM_008350,Wafer,285.0,17
8351,ITEM_008351,Chemical,290.5,18
8352,ITEM_008352,Gas,296.0,19
8353,ITEM_008353,Equipment,301.5,20
8354,ITEM_008354,Packaging,307.0,21
8355,ITEM_008355,Wafer,312.5,22
8356,ITEM_008356,Chemical,318.0,23
8357,ITEM_008357,Gas,323.5,24
8358,ITEM_008358,Equipment,329.0,25
8359,ITEM_008359,Packaging,334.5,26
8360,ITEM_008360,Wafer,340.0,27
8361,ITEM_008361,Chemical,345.5,28
8362,ITEM_008362,Gas,351.0,29
8363,ITEM_008363,Equipment,356.5,30
8364,ITEM_008364,Packaging,362.0,31
8365,ITEM_008365,Wafer,367.5,32
8366,ITEM_008366,Chemical,373.0,33
8367,ITEM_008367,Gas,378.5,34
8368,ITEM_008368,Equipment,384.0,35
8369,ITEM_008369,Packaging,389.5,36
8370,ITEM_008370,Wafer,395.0,7
8371,ITEM_008371,Chemical,400.5,8
8372,ITEM_008372,Gas,406.0,9
8373,ITEM_008373,Equipment,411.5,10
8374,ITEM_008374,Packaging,417.0,11
8375,ITEM_008375,Wafer,422.5,12
8376,ITEM_008376,Chemical,428.0,13
8377,ITEM_008377,Gas,433.5,14
8378,ITEM_008378,Equipment,439.0,15
8379,ITEM_008379,Packaging,444.5,16
8380,ITEM_008380,Wafer,450.0,17
8381,ITEM_008381,Chemical,455.5,18
8382,ITEM_008382,Gas,461.0,19
8383,ITEM_008383,Equipment,466.5,20
8384,ITEM_008384,Packaging,472.0,21
8385,ITEM_008385,Wafer,477.5,22
8386,ITEM_008386,Chemical,483.0,23
8387,ITEM_008387,Gas,488.5,24
8388,ITEM_008388,Equipment,494.0,25
8389,ITEM_008389,Packaging,499.5,26
8390,ITEM_008390,Wafer,505.0,27
8391,ITEM_008391,Chemical,510.5,28
8392,ITEM_008392,Gas,516.0,29
8393,ITEM_008393,Equipment,521.5,30
8394,ITEM_008394,Packaging,527.0,31
8395,ITEM_008395,Wafer,532.5,32
8396,ITEM_008396,Chemical,538.0,33
8397,ITEM_008397,Gas,543.5,34
8398,ITEM_008398,Equipment,549.0,35
8399,ITEM_008399,Packaging,554.5,36
8400,ITEM_008400,Wafer,10.0,7
8401,ITEM_008401,Chemical,15.5,8
8402,ITEM_008402,Gas,21.0,9
8403,ITEM_008403,Equipment,26.5,10
8404,ITEM_008404,Packaging,32.0,11
8405,ITEM_008405,Wafer,37.5,12
8406,ITEM_008406,Chemical,43.0,13
8407,ITEM_008407,Gas,48.5,14
8408,ITEM_008408,Equipment,54.0,15
8409,ITEM_008409,Packaging,59.5,16
8410,ITEM_008410,Wafer,65.0,17
8411,ITEM_008411,Chemical,70.5,18
8412,ITEM_008412,Gas,76.0,19
8413,ITEM_008413,Equipment,81.5,20
8414,ITEM_008414,Packaging,87.0,21
8415,ITEM_008415,Wafer,92.5,22
8416,ITEM_008416,Chemical,98.0,23
8417,ITEM_008417,Gas,103.5,24
8418,ITEM_008418,Equipment,109.0,25
8419,ITEM_008419,Packaging,114.5,26
8420,ITEM_008420,Wafer,120.0,27
8421,ITEM_008421,Chemical,125.5,28
8422,ITEM_008422,Gas,131.0,29
8423,ITEM_008423,Equipment,136.5,30
8424,ITEM_008424,Packaging,142.0,31
8425,ITEM_008425,Wafer,147.5,32
8426,ITEM_008426,Chemical,153.0,33
8427,ITEM_008427,Gas,158.5,34
8428,ITEM_008428,Equipment,164.0,35
8429,ITEM_008429,Packaging,169.5,36
8430,ITEM_008430,Wafer,175.0,7
8431,ITEM_008431,Chemical,180.5,8
8432,ITEM_008432,Gas,186.0,9
8433,ITEM_008433,Equipment,191.5,10
8434,ITEM_008434,Packaging,197.0,11
8435,ITEM_008435,Wafer,202.5,12
8436,ITEM_008436,Chemical,208.0,13
8437,ITEM_008437,Gas,213.5,14
8438,ITEM_008438,Equipment,219.0,15
8439,ITEM_008439,Packaging,224.5,16
8440,ITEM_008440,Wafer,230.0,17
8441,ITEM_008441,Chemical,235.5,18
8442,ITEM_008442,Gas,241.0,19
8443,ITEM_008443,Equipment,246.5,20
8444,ITEM_008444,Packaging,252.0,21
8445,ITEM_008445,Wafer,257.5,22
8446,ITEM_008446,Chemical,263.0,23
8447,ITEM_008447,Gas,268.5,24
8448,ITEM_008448,Equipment,274.0,25
8449,ITEM_008449,Packaging,279.5,26
8450,ITEM_008450,Wafer,285.0,27
8451,ITEM_008451,Chemical,290.5,28
8452,ITEM_008452,Gas,296.0,29
8453,ITEM_008453,Equipment,301.5,30
8454,ITEM_008454,Packaging,307.0,31
8455,ITEM_008455,Wafer,312.5,32
8456,ITEM_008456,Chemical,318.0,33
8457,ITEM_008457,Gas,323.5,34
8458,ITEM_008458,Equipment,329.0,35
8459,ITEM_008459,Packaging,334.5,36
8460,ITEM_008460,Wafer,340.0,7
8461,ITEM_008461,Chemical,345.5,8
8462,ITEM_008462,Gas,351.0,9
8463,ITEM_008463,Equipment,356.5,10
8464,ITEM_008464,Packaging,362.0,11
8465,ITEM_008465,Wafer,367.5,12
8466,ITEM_008466,Chemical,373.0,13
8467,ITEM_008467,Gas,378.5,14
8468,ITEM_008468,Equipment,384.0,15
8469,ITEM_008469,Packaging,389.5,16
8470,ITEM_008470,Wafer,395.0,17
8471,ITEM_008471,Chemical,400.5,18
8472,ITEM_008472,Gas,406.0,19
8473,ITEM_008473,Equipment,411.5,20
8474,ITEM_008474,Packaging,417.0,21
8475,ITEM_008475,Wafer,422.5,22
8476,ITEM_008476,Chemical,428.0,23
8477,ITEM_008477,Gas,433.5,24
8478,ITEM_008478,Equipment,439.0,25
8479,ITEM_008479,Packaging,444.5,26
8480,ITEM_008480,Wafer,450.0,27
8481,ITEM_008481,Chemical,455.5,28
8482,ITEM_008482,Gas,461.0,29
8483,ITEM_008483,Equipment,466.5,30
8484,ITEM_008484,Packaging,472.0,31
8485,ITEM_008485,Wafer,477.5,32
8486,ITEM_008486,Chemical,483.0,33
8487,ITEM_008487,Gas,488.5,34
8488,ITEM_008488,Equipment,494.0,35
8489,ITEM_008489,Packaging,499.5,36
8490,ITEM_008490,Wafer,505.0,7
8491,ITEM_008491,Chemical,510.5,8
